group_id,kcal,type,date,group_size,forager_ids
2018-08-20_2539,0.0,zero_inferred,2018-08-20,1,{'2539'}
2018-08-13_1010,0.0,zero_inferred,2018-08-13,1,{'1010'}
2018-08-11_2055,0.0,zero_inferred,2018-08-11,1,{'2055'}
2018-07-28_3041,0.0,zero_inferred,2018-07-28,1,{'3041'}
2018-08-25_1124,0.0,zero_inferred,2018-08-25,1,{'1124'}
2018-08-23_1115,0.0,zero_inferred,2018-08-23,1,{'1115'}
2018-08-09_3118,0.0,zero_inferred,2018-08-09,1,{'3118'}
2018-08-05_2038,0.0,zero_inferred,2018-08-05,1,{'2038'}
2018-07-31_1006,0.0,zero_inferred,2018-07-31,1,{'1006'}
2018-08-28_2055,0.0,zero_inferred,2018-08-28,1,{'2055'}
2018-08-18_1106,0.0,zero_inferred,2018-08-18,1,{'1106'}
2018-08-09_1011,0.0,zero_inferred,2018-08-09,1,{'1011'}
2018-09-01_1032,0.0,zero_inferred,2018-09-01,1,{'1032'}
2018-08-16_1010,0.0,zero_inferred,2018-08-16,1,{'1010'}
2018-09-01_2538,0.0,zero_inferred,2018-09-01,1,{'2538'}
2018-08-15_3040,0.0,zero_inferred,2018-08-15,1,{'3040'}
2018-08-16_1103,0.0,zero_inferred,2018-08-16,1,{'1103'}
2018-08-17_1122,0.0,zero_inferred,2018-08-17,1,{'1122'}
2018-07-24_1006,0.0,zero_inferred,2018-07-24,1,{'1006'}
2018-08-06_1030,0.0,zero_inferred,2018-08-06,1,{'1030'}
2018-08-13_1103,0.0,zero_inferred,2018-08-13,1,{'1103'}
2018-08-02_2030,0.0,zero_inferred,2018-08-02,1,{'2030'}
2018-08-01_2038,0.0,zero_inferred,2018-08-01,1,{'2038'}
2018-08-27_2544,0.0,zero_inferred,2018-08-27,1,{'2544'}
2018-08-24_1010,0.0,zero_inferred,2018-08-24,1,{'1010'}
2018-08-03_1103,0.0,zero_inferred,2018-08-03,1,{'1103'}
2018-08-19_1016,0.0,zero_inferred,2018-08-19,1,{'1016'}
2018-08-18_1119,0.0,zero_inferred,2018-08-18,1,{'1119'}
2018-08-21_1006,0.0,zero_inferred,2018-08-21,1,{'1006'}
2018-08-07_3119,0.0,zero_inferred,2018-08-07,1,{'3119'}
2018-08-04_1030,0.0,zero_inferred,2018-08-04,1,{'1030'}
2018-07-29_2038,0.0,zero_inferred,2018-07-29,1,{'2038'}
2018-08-19_1010,0.0,zero_inferred,2018-08-19,1,{'1010'}
2018-08-24_2544,0.0,zero_inferred,2018-08-24,1,{'2544'}
2018-08-12_1124,0.0,zero_inferred,2018-08-12,1,{'1124'}
2018-08-13_3117,0.0,zero_inferred,2018-08-13,1,{'3117'}
2018-08-18_2513,0.0,zero_inferred,2018-08-18,1,{'2513'}
2018-08-20_1007,0.0,zero_inferred,2018-08-20,1,{'1007'}
2018-07-31_2038,0.0,zero_inferred,2018-07-31,1,{'2038'}
2018-08-26_2038,0.0,zero_inferred,2018-08-26,1,{'2038'}
2018-08-28_1031,0.0,zero_inferred,2018-08-28,1,{'1031'}
2018-08-02_1031,0.0,zero_inferred,2018-08-02,1,{'1031'}
2018-08-19_1102,0.0,zero_inferred,2018-08-19,1,{'1102'}
2018-08-09_1124,0.0,zero_inferred,2018-08-09,1,{'1124'}
2018-08-25_1032,0.0,zero_inferred,2018-08-25,1,{'1032'}
2018-08-14_1101,0.0,zero_inferred,2018-08-14,1,{'1101'}
2018-08-01_2539,0.0,zero_inferred,2018-08-01,1,{'2539'}
2018-07-28_1124,0.0,zero_inferred,2018-07-28,1,{'1124'}
2018-08-22_1101,0.0,zero_inferred,2018-08-22,1,{'1101'}
2018-08-01_1122,0.0,zero_inferred,2018-08-01,1,{'1122'}
2018-08-26_1030,0.0,zero_inferred,2018-08-26,1,{'1030'}
2018-08-27_1032,0.0,zero_inferred,2018-08-27,1,{'1032'}
2018-08-31_2038,0.0,zero_inferred,2018-08-31,1,{'2038'}
2018-07-24_1030,0.0,zero_inferred,2018-07-24,1,{'1030'}
2018-07-29_2030,0.0,zero_inferred,2018-07-29,1,{'2030'}
2018-08-09_1010,0.0,zero_inferred,2018-08-09,1,{'1010'}
2018-08-19_1104,0.0,zero_inferred,2018-08-19,1,{'1104'}
2018-09-02_2544,0.0,zero_inferred,2018-09-02,1,{'2544'}
2018-08-13_2055,0.0,zero_inferred,2018-08-13,1,{'2055'}
2018-08-11_1031,0.0,zero_inferred,2018-08-11,1,{'1031'}
2018-08-18_1101,0.0,zero_inferred,2018-08-18,1,{'1101'}
2018-08-08_1031,0.0,zero_inferred,2018-08-08,1,{'1031'}
2018-08-21_1030,0.0,zero_inferred,2018-08-21,1,{'1030'}
2018-08-29_1122,0.0,zero_inferred,2018-08-29,1,{'1122'}
2018-07-23_1119,0.0,zero_inferred,2018-07-23,1,{'1119'}
2018-08-30_1032,0.0,zero_inferred,2018-08-30,1,{'1032'}
2018-08-30_1103,0.0,zero_inferred,2018-08-30,1,{'1103'}
2018-08-27_3040,0.0,zero_inferred,2018-08-27,1,{'3040'}
2018-08-06_1031,0.0,zero_inferred,2018-08-06,1,{'1031'}
2018-08-10_3040,0.0,zero_inferred,2018-08-10,1,{'3040'}
2018-08-20_1010,0.0,zero_inferred,2018-08-20,1,{'1010'}
2018-08-28_1006,0.0,zero_inferred,2018-08-28,1,{'1006'}
2018-07-26_1008,0.0,zero_inferred,2018-07-26,1,{'1008'}
2018-08-27_2055,0.0,zero_inferred,2018-08-27,1,{'2055'}
2018-08-01_1011,0.0,zero_inferred,2018-08-01,1,{'1011'}
2018-08-01_1007,0.0,zero_inferred,2018-08-01,1,{'1007'}
2018-08-17_2513,0.0,zero_inferred,2018-08-17,1,{'2513'}
2018-08-24_2055,0.0,zero_inferred,2018-08-24,1,{'2055'}
2018-08-10_2038,0.0,zero_inferred,2018-08-10,1,{'2038'}
2018-07-31_1008,0.0,zero_inferred,2018-07-31,1,{'1008'}
2018-08-18_1008,0.0,zero_inferred,2018-08-18,1,{'1008'}
2018-08-15_1006,0.0,zero_inferred,2018-08-15,1,{'1006'}
2018-08-08_2542,0.0,zero_inferred,2018-08-08,1,{'2542'}
2018-08-02_1122,0.0,zero_inferred,2018-08-02,1,{'1122'}
2018-08-29_1008,0.0,zero_inferred,2018-08-29,1,{'1008'}
2018-08-02_1101,0.0,zero_inferred,2018-08-02,1,{'1101'}
2018-08-07_2547,0.0,zero_inferred,2018-08-07,1,{'2547'}
2018-08-05_2542,0.0,zero_inferred,2018-08-05,1,{'2542'}
2018-08-30_2055,0.0,zero_inferred,2018-08-30,1,{'2055'}
2018-08-20_2031,0.0,zero_inferred,2018-08-20,1,{'2031'}
2018-08-12_1030,0.0,zero_inferred,2018-08-12,1,{'1030'}
2018-08-31_1031,0.0,zero_inferred,2018-08-31,1,{'1031'}
2018-08-14_1124,0.0,zero_inferred,2018-08-14,1,{'1124'}
2018-08-06_2038,0.0,zero_inferred,2018-08-06,1,{'2038'}
2018-08-13_1009,0.0,zero_inferred,2018-08-13,1,{'1009'}
2018-08-28_1030,0.0,zero_inferred,2018-08-28,1,{'1030'}
2018-08-08_2539,0.0,zero_inferred,2018-08-08,1,{'2539'}
2018-08-08_1122,0.0,zero_inferred,2018-08-08,1,{'1122'}
2018-08-11_1101,0.0,zero_inferred,2018-08-11,1,{'1101'}
2018-08-20_3117,0.0,zero_inferred,2018-08-20,1,{'3117'}
2018-08-15_2038,0.0,zero_inferred,2018-08-15,1,{'2038'}
2018-08-09_1030,0.0,zero_inferred,2018-08-09,1,{'1030'}
2018-07-29_3076,0.0,zero_inferred,2018-07-29,1,{'3076'}
2018-08-19_2544,0.0,zero_inferred,2018-08-19,1,{'2544'}
2018-08-16_1009,0.0,zero_inferred,2018-08-16,1,{'1009'}
2018-07-27_2513,0.0,zero_inferred,2018-07-27,1,{'2513'}
2018-08-26_2542,0.0,zero_inferred,2018-08-26,1,{'2542'}
2018-08-16_1032,0.0,zero_inferred,2018-08-16,1,{'1032'}
2018-07-31_3076,0.0,zero_inferred,2018-07-31,1,{'3076'}
2018-07-25_1006,0.0,zero_inferred,2018-07-25,1,{'1006'}
2018-08-15_1036,0.0,zero_inferred,2018-08-15,1,{'1036'}
2018-07-26_1102,0.0,zero_inferred,2018-07-26,1,{'1102'}
2018-09-01_2542,0.0,zero_inferred,2018-09-01,1,{'2542'}
2018-08-07_1007,0.0,zero_inferred,2018-08-07,1,{'1007'}
2018-09-01_2039,0.0,zero_inferred,2018-09-01,1,{'2039'}
2018-08-10_1007,0.0,zero_inferred,2018-08-10,1,{'1007'}
2018-08-22_1032,0.0,zero_inferred,2018-08-22,1,{'1032'}
2018-08-14_1032,0.0,zero_inferred,2018-08-14,1,{'1032'}
2018-08-18_1102,0.0,zero_inferred,2018-08-18,1,{'1102'}
2018-08-08_3118,0.0,zero_inferred,2018-08-08,1,{'3118'}
2018-08-27_1006,0.0,zero_inferred,2018-08-27,1,{'1006'}
2018-08-26_1101,0.0,zero_inferred,2018-08-26,1,{'1101'}
2018-08-08_1007,0.0,zero_inferred,2018-08-08,1,{'1007'}
2018-08-01_1103,0.0,zero_inferred,2018-08-01,1,{'1103'}
2018-07-26_1119,0.0,zero_inferred,2018-07-26,1,{'1119'}
2018-08-16_3040,0.0,zero_inferred,2018-08-16,1,{'3040'}
2018-09-01_2539,0.0,zero_inferred,2018-09-01,1,{'2539'}
2018-08-17_2055,0.0,zero_inferred,2018-08-17,1,{'2055'}
2018-08-02_1124,0.0,zero_inferred,2018-08-02,1,{'1124'}
2018-09-01_1101,0.0,zero_inferred,2018-09-01,1,{'1101'}
2018-08-16_2055,0.0,zero_inferred,2018-08-16,1,{'2055'}
