"Date","pooled_group","index","net_food_weight_gram","gift","ID","article","state"
"21.08.18",3,35,250,0,2513,"mela","ready-to-eat"
"21.08.18",4,36,400,0,2513,"pusa","without skin"
"21.08.18",4,36,400,0,1010,"pusa","without skin"
"21.08.18",5,38,6500,0,1115,"banana","with peel"
"21.08.18",5,38,6500,0,1104,"banana","with peel"
"22.08.18",1,76,500,0,1028,"fish","raw"
"22.08.18",1,76,500,0,2055,"fish","raw"
"22.08.18",2,55,450,0,1010,"ediki","with inedible"
"22.08.18",2,55,450,0,2539,"ediki","with inedible"
"22.08.18",3,75,1600,0,1116,"caterpillars","with guts"
"22.08.18",3,75,1600,0,1124,"caterpillars","with guts"
"22.08.18",4,30,150,0,1010,"koko","with stem"
"22.08.18",4,30,150,0,2539,"koko","with stem"
"22.08.18",4,30,150,0,1008,"koko","with stem"
"22.08.18",4,30,150,0,2538,"koko","with stem"
"22.08.18",5,55,2100,0,1028,"ediki","with inedible"
"22.08.18",5,55,2100,0,1106,"ediki","with inedible"
"22.08.18",6,75,450,0,1030,"caterpillars","with guts"
"22.08.18",6,75,450,0,1031,"caterpillars","with guts"
"22.08.18",7,14,250,0,1030,"ekule","ready-to-eat"
"22.08.18",7,14,250,0,1031,"ekule","ready-to-eat"
"22.08.18",8,75,500,0,1016,"caterpillars","with guts"
"22.08.18",8,75,500,0,2522,"caterpillars","with guts"
"22.08.18",9,76,1550,0,1023,"fish","raw"
"22.08.18",9,76,1550,0,3117,"fish","raw"
"23.07.18",1,2,1100,0,1032,"maondo","with peel"
"23.07.18",1,2,1100,0,1007,"maondo","with peel"
"23.07.18",1,2,1100,0,1016,"maondo","with peel"
"23.07.18",1,2,1100,0,3077,"maondo","with peel"
"23.07.18",1,2,1100,0,1008,"maondo","with peel"
"23.07.18",1,2,1100,0,1010,"maondo","with peel"
"23.08.18",1,26,600,0,3041,"kaso","with husk"
"23.08.18",1,26,600,0,3040,"kaso","with husk"
"23.08.18",2,75,1650,0,2031,"caterpillars","with guts"
"23.08.18",2,75,1650,0,2030,"caterpillars","with guts"
"23.08.18",3,75,750,0,3118,"caterpillars","with guts"
"23.08.18",3,75,750,0,3119,"caterpillars","with guts"
"24.07.18",1,91,250,0,2523,"honey","ready-to-eat"
"24.07.18",1,91,250,0,2513,"honey","ready-to-eat"
"24.07.18",1,91,250,0,1007,"honey","ready-to-eat"
"24.07.18",10,35,2750,0,3077,"mela","ready-to-eat"
"24.07.18",10,35,2750,0,3041,"mela","ready-to-eat"
"24.07.18",11,47,1000,0,1101,"matokodi","ready-to-eat"
"24.07.18",11,47,1000,0,1102,"matokodi","ready-to-eat"
"24.07.18",12,5,3600,0,1120,"palm nut","without thorns"
"24.07.18",12,5,3600,0,1119,"palm nut","without thorns"
"24.07.18",13,38,5500,0,1116,"banana","with peel"
"24.07.18",13,38,5500,0,1124,"banana","with peel"
"24.07.18",13,38,5500,0,1031,"banana","with peel"
"24.07.18",14,71,3000,0,1124,"brush-tailed porcupine","with quills"
"24.07.18",14,71,3000,0,1031,"brush-tailed porcupine","with quills"
"24.07.18",14,71,3000,0,1116,"brush-tailed porcupine","with quills"
"24.07.18",15,41,2000,0,1124,"corn","with husk"
"24.07.18",15,41,2000,0,1031,"corn","with husk"
"24.07.18",15,41,2000,0,1116,"corn","with husk"
"24.07.18",16,24,2350,0,1124,"cassava leaves","with stem"
"24.07.18",16,24,2350,0,1031,"cassava leaves","with stem"
"24.07.18",16,24,2350,0,1116,"cassava leaves","with stem"
"24.07.18",17,38,1000,0,1124,"banana","with peel"
"24.07.18",17,38,1000,0,1031,"banana","with peel"
"24.07.18",17,38,1000,0,1116,"banana","with peel"
"24.07.18",18,41,900,0,1124,"corn","with husk"
"24.07.18",18,41,900,0,1031,"corn","with husk"
"24.07.18",18,41,900,0,1116,"corn","with husk"
"24.07.18",2,2,4100,0,2544,"maondo","with peel"
"24.07.18",2,2,4100,0,1008,"maondo","with peel"
"24.07.18",2,2,4100,0,1007,"maondo","with peel"
"24.07.18",2,2,4100,0,1011,"maondo","with peel"
"24.07.18",2,2,4100,0,1016,"maondo","with peel"
"24.07.18",2,2,4100,0,2523,"maondo","with peel"
"24.07.18",2,2,4100,0,2513,"maondo","with peel"
"24.07.18",2,2,4100,0,1009,"maondo","with peel"
"24.07.18",3,32,600,0,1120,"payo","without husk"
"24.07.18",3,32,600,0,1119,"payo","without husk"
"24.07.18",4,33,1260,0,1119,"payo","with husk"
"24.07.18",4,33,1260,0,1120,"payo","with husk"
"24.07.18",5,1,2100,0,1103,"mobe","with seeds"
"24.07.18",5,1,2100,0,1104,"mobe","with seeds"
"24.07.18",6,44,400,0,1104,"lemon","with peel"
"24.07.18",6,44,400,0,1103,"lemon","with peel"
"24.07.18",7,53,1500,0,1104,"mushooms","ready-to-eat"
"24.07.18",7,53,1500,0,1103,"mushooms","ready-to-eat"
"24.07.18",8,36,1500,0,3077,"pusa","without skin"
"24.07.18",8,36,1500,0,3040,"pusa","without skin"
"24.07.18",8,36,1500,0,3041,"pusa","without skin"
"24.07.18",9,36,900,0,3041,"pusa","without skin"
"24.07.18",9,36,900,0,3077,"pusa","without skin"
"24.07.18",9,36,900,0,3040,"pusa","without skin"
"24.08.18",1,5,1600,0,1032,"palm nut","without thorns"
"24.08.18",1,5,1600,0,1006,"palm nut","without thorns"
"24.08.18",2,1,1850,0,1023,"mobe","with seeds"
"24.08.18",2,1,1850,0,3117,"mobe","with seeds"
"24.08.18",3,24,100,0,1031,"cassava leaves","with stem"
"24.08.18",3,24,100,0,1009,"cassava leaves","with stem"
"24.08.18",4,47,250,0,2522,"matokodi","ready-to-eat"
"24.08.18",4,47,250,0,1028,"matokodi","ready-to-eat"
"24.08.18",5,75,150,0,1028,"caterpillars","with guts"
"24.08.18",5,75,150,0,2522,"caterpillars","with guts"
"24.08.18",6,35,750,0,2522,"mela","ready-to-eat"
"24.08.18",6,35,750,0,1028,"mela","ready-to-eat"
"24.08.18",7,53,700,0,1106,"mushooms","ready-to-eat"
"24.08.18",7,53,700,0,1023,"mushooms","ready-to-eat"
"25.07.18",1,26,400,0,1007,"kaso","with husk"
"25.07.18",1,26,400,0,1010,"kaso","with husk"
"25.07.18",1,26,400,0,1030,"kaso","with husk"
"25.07.18",2,25,99.23,0,1008,"kaso","with shell"
"25.07.18",2,25,99.23,0,1030,"kaso","with shell"
"25.07.18",2,25,99.23,0,1011,"kaso","with shell"
"25.07.18",3,26,300,0,1008,"kaso","with husk"
"25.07.18",3,26,300,0,1030,"kaso","with husk"
"25.07.18",3,26,300,0,1011,"kaso","with husk"
"25.07.18",4,38,2500,0,2513,"banana","with peel"
"25.07.18",4,38,2500,0,2523,"banana","with peel"
"25.07.18",5,38,8650,0,2523,"banana","with peel"
"25.07.18",5,38,8650,0,2513,"banana","with peel"
"25.07.18",6,42,524.48,0,2513,"corn","without husk"
"25.07.18",6,42,524.48,0,2523,"corn","without husk"
"25.07.18",7,6,3000,0,1104,"palm nut","with thorns"
"25.07.18",7,6,3000,0,1102,"palm nut","with thorns"
"25.07.18",7,6,3000,0,3077,"palm nut","with thorns"
"25.07.18",8,6,27000,0,3077,"palm nut","with thorns"
"25.07.18",8,6,27000,0,1102,"palm nut","with thorns"
"25.07.18",8,6,27000,0,1104,"palm nut","with thorns"
"25.07.18",9,76,4600,0,3040,"fish","raw"
"25.07.18",9,76,4600,0,3117,"fish","raw"
"25.08.18",1,47,300,0,2544,"matokodi","ready-to-eat"
"25.08.18",1,47,300,0,1010,"matokodi","ready-to-eat"
"25.08.18",1,47,300,0,2539,"matokodi","ready-to-eat"
"25.08.18",1,47,300,0,1007,"matokodi","ready-to-eat"
"25.08.18",2,35,200,0,1007,"mela","ready-to-eat"
"25.08.18",2,35,200,0,2539,"mela","ready-to-eat"
"25.08.18",3,20,1600,0,3117,"cassava","with water"
"25.08.18",3,20,1600,0,1023,"cassava","with water"
"25.08.18",4,6,10600,0,1121,"palm nut","with thorns"
"25.08.18",4,6,10600,0,3041,"palm nut","with thorns"
"25.08.18",4,6,10600,0,1102,"palm nut","with thorns"
"25.08.18",5,5,8850,0,3041,"palm nut","without thorns"
"25.08.18",5,5,8850,0,1102,"palm nut","without thorns"
"25.08.18",5,5,8850,0,1121,"palm nut","without thorns"
"25.08.18",6,6,11300,0,1102,"palm nut","with thorns"
"25.08.18",6,6,11300,0,1121,"palm nut","with thorns"
"25.08.18",6,6,11300,0,3041,"palm nut","with thorns"
"26.07.18",1,10,250,0,1007,"palm wine","0"
"26.07.18",1,10,250,0,3117,"palm wine","0"
"26.07.18",2,26,400,0,1011,"kaso","with husk"
"26.07.18",2,26,400,0,1032,"kaso","with husk"
"26.07.18",2,26,400,0,1010,"kaso","with husk"
"26.07.18",2,26,400,0,1006,"kaso","with husk"
"26.07.18",2,26,400,0,2544,"kaso","with husk"
"26.07.18",3,36,2900,0,1116,"pusa","without skin"
"26.07.18",3,36,2900,0,1120,"pusa","without skin"
"26.07.18",4,37,4000,0,1116,"pusa","with skin"
"26.07.18",4,37,4000,0,1120,"pusa","with skin"
"26.07.18",5,26,300,0,1007,"kaso","with husk"
"26.07.18",5,26,300,0,2544,"kaso","with husk"
"26.07.18",6,38,5850,0,2039,"banana","with peel"
"26.07.18",6,38,5850,0,2038,"banana","with peel"
"26.07.18",7,42,1000,0,2038,"corn","without husk"
"26.07.18",7,42,1000,0,2039,"corn","without husk"
"26.07.18",8,39,250,0,2039,"banana","ready-to-eat"
"26.07.18",8,39,250,0,2038,"banana","ready-to-eat"
"26.08.18",1,10,1000,0,1007,"palm wine","0"
"26.08.18",1,10,1000,0,2523,"palm wine","0"
"26.08.18",2,75,250,0,1011,"caterpillars","with guts"
"26.08.18",2,75,250,0,1010,"caterpillars","with guts"
"26.08.18",3,75,400,0,1011,"caterpillars","with guts"
"26.08.18",3,75,400,0,2539,"caterpillars","with guts"
"26.08.18",3,75,400,0,1010,"caterpillars","with guts"
"26.08.18",4,91,1500,0,1103,"honey","ready-to-eat"
"26.08.18",4,91,1500,0,1119,"honey","ready-to-eat"
"26.08.18",5,24,150,0,1031,"cassava leaves","with stem"
"26.08.18",5,24,150,0,2538,"cassava leaves","with stem"
"26.08.18",5,24,150,0,1011,"cassava leaves","with stem"
"26.08.18",6,75,2500,0,3040,"caterpillars","with guts"
"26.08.18",6,75,2500,0,3041,"caterpillars","with guts"
"26.08.18",7,35,2000,0,3117,"mela","ready-to-eat"
"26.08.18",7,35,2000,0,1023,"mela","ready-to-eat"
"26.08.18",8,75,250,0,1023,"caterpillars","with guts"
"26.08.18",8,75,250,0,3117,"caterpillars","with guts"
"26.08.18",9,4,500,0,3117,"taro leaves","ready-to-eat"
"26.08.18",9,4,500,0,1023,"taro leaves","ready-to-eat"
"27.07.18",1,26,2500,0,3077,"kaso","with husk"
"27.07.18",1,26,2500,0,3041,"kaso","with husk"
"27.07.18",1,26,2500,0,3040,"kaso","with husk"
"27.07.18",2,25,100,0,3077,"kaso","with shell"
"27.07.18",2,25,100,0,3041,"kaso","with shell"
"27.07.18",2,25,100,0,3040,"kaso","with shell"
"27.07.18",3,49,500,0,1031,"mondonge",NA
"27.07.18",3,49,500,0,1030,"mondonge",NA
"27.07.18",4,76,2000,0,1120,"fish","raw"
"27.07.18",4,76,2000,0,3077,"fish","raw"
"27.07.18",5,25,250,0,1120,"kaso","with shell"
"27.07.18",5,25,250,0,3077,"kaso","with shell"
"27.07.18",6,36,212.62,0,1116,"pusa","without skin"
"27.07.18",6,36,212.62,0,1124,"pusa","without skin"
"27.07.18",7,35,2000,0,1116,"mela","ready-to-eat"
"27.07.18",7,35,2000,0,1124,"mela","ready-to-eat"
"27.07.18",8,5,750,0,2038,"palm nut","without thorns"
"27.07.18",8,5,750,0,2039,"palm nut","without thorns"
"27.07.18",9,76,1750,0,1124,"fish","raw"
"27.07.18",9,76,1750,0,1116,"fish","raw"
"27.08.18",1,75,250,0,1010,"caterpillars","with guts"
"27.08.18",1,75,250,0,1007,"caterpillars","with guts"
"27.08.18",2,75,100,0,1102,"caterpillars","with guts"
"27.08.18",2,75,100,0,1011,"caterpillars","with guts"
"27.08.18",3,75,200,0,1010,"caterpillars","with guts"
"27.08.18",3,75,200,0,2539,"caterpillars","with guts"
"27.08.18",4,24,250,0,1009,"cassava leaves","with stem"
"27.08.18",4,24,250,0,1031,"cassava leaves","with stem"
"27.08.18",5,91,200,0,1007,"honey","ready-to-eat"
"27.08.18",5,91,200,0,2513,"honey","ready-to-eat"
"27.08.18",6,75,1250,0,1028,"caterpillars","with guts"
"27.08.18",6,75,1250,0,1023,"caterpillars","with guts"
"27.08.18",7,75,450,0,2522,"caterpillars","with guts"
"27.08.18",7,75,450,0,2039,"caterpillars","with guts"
"27.08.18",8,30,600,0,1028,"koko","with stem"
"27.08.18",8,30,600,0,1023,"koko","with stem"
"27.08.18",9,76,600,0,1016,"fish","raw"
"27.08.18",9,76,600,0,2522,"fish","raw"
"28.07.18",1,14,141.75,0,2523,"ekule","ready-to-eat"
"28.07.18",1,14,141.75,0,1007,"ekule","ready-to-eat"
"28.07.18",1,14,141.75,0,2513,"ekule","ready-to-eat"
"28.07.18",10,6,12000,0,1121,"palm nut","with thorns"
"28.07.18",10,6,12000,0,1122,"palm nut","with thorns"
"28.07.18",11,6,14600,0,3077,"palm nut","with thorns"
"28.07.18",11,6,14600,0,1122,"palm nut","with thorns"
"28.07.18",12,5,3250,0,1103,"palm nut","without thorns"
"28.07.18",12,5,3250,0,1104,"palm nut","without thorns"
"28.07.18",13,76,127.58,0,1006,"fish","raw"
"28.07.18",13,76,127.58,0,1032,"fish","raw"
"28.07.18",2,79,200,0,3117,"grub","ready-to-eat"
"28.07.18",2,79,200,0,1016,"grub","ready-to-eat"
"28.07.18",3,52,1100,0,3117,"kango","ready-to-eat"
"28.07.18",3,52,1100,0,1016,"kango","ready-to-eat"
"28.07.18",4,76,300,0,1016,"fish","raw"
"28.07.18",4,76,300,0,3117,"fish","raw"
"28.07.18",5,53,42.52,0,1016,"mushooms","ready-to-eat"
"28.07.18",5,53,42.52,0,3117,"mushooms","ready-to-eat"
"28.07.18",6,2,1400,0,1016,"maondo","with peel"
"28.07.18",6,2,1400,0,1007,"maondo","with peel"
"28.07.18",6,2,1400,0,1009,"maondo","with peel"
"28.07.18",6,2,1400,0,2513,"maondo","with peel"
"28.07.18",6,2,1400,0,1008,"maondo","with peel"
"28.07.18",6,2,1400,0,1031,"maondo","with peel"
"28.07.18",6,2,1400,0,2523,"maondo","with peel"
"28.07.18",6,2,1400,0,1011,"maondo","with peel"
"28.07.18",6,2,1400,0,1010,"maondo","with peel"
"28.07.18",6,2,1400,0,3117,"maondo","with peel"
"28.07.18",7,76,800,0,1120,"fish","raw"
"28.07.18",7,76,800,0,3076,"fish","raw"
"28.07.18",8,6,3000,0,1121,"palm nut","with thorns"
"28.07.18",8,6,3000,0,1122,"palm nut","with thorns"
"28.07.18",9,6,9000,0,1122,"palm nut","with thorns"
"28.07.18",9,6,9000,0,1121,"palm nut","with thorns"
"28.08.18",1,75,2250,0,1106,"caterpillars","with guts"
"28.08.18",1,75,2250,0,1023,"caterpillars","with guts"
"28.08.18",2,35,2000,0,1106,"mela","ready-to-eat"
"28.08.18",2,35,2000,0,1023,"mela","ready-to-eat"
"28.08.18",3,35,5000,0,1016,"mela","ready-to-eat"
"28.08.18",3,35,5000,0,2522,"mela","ready-to-eat"
"28.08.18",4,6,14250,0,1122,"palm nut","with thorns"
"28.08.18",4,6,14250,0,1103,"palm nut","with thorns"
"28.08.18",5,75,3500,0,1103,"caterpillars","with guts"
"28.08.18",5,75,3500,0,1104,"caterpillars","with guts"
"28.08.18",6,35,3850,0,3077,"mela","ready-to-eat"
"28.08.18",6,35,3850,0,3041,"mela","ready-to-eat"
"28.08.18",7,36,1000,0,3041,"pusa","without skin"
"28.08.18",7,36,1000,0,3077,"pusa","without skin"
"28.08.18",8,75,750,0,3077,"caterpillars","with guts"
"28.08.18",8,75,750,0,3041,"caterpillars","with guts"
"29.07.18",1,5,42.52,0,1007,"palm nut","without thorns"
"29.07.18",1,5,42.52,0,1008,"palm nut","without thorns"
"29.07.18",1,5,42.52,0,1122,"palm nut","without thorns"
"29.07.18",1,5,42.52,0,2523,"palm nut","without thorns"
"29.07.18",2,7,11000,0,3040,"palm nut","head"
"29.07.18",2,7,11000,0,3077,"palm nut","head"
"29.07.18",2,7,11000,0,3041,"palm nut","head"
"29.07.18",3,7,17750,0,3077,"palm nut","head"
"29.07.18",3,7,17750,0,3040,"palm nut","head"
"29.07.18",3,7,17750,0,3041,"palm nut","head"
"29.07.18",4,35,1400,0,1120,"mela","ready-to-eat"
"29.07.18",4,35,1400,0,1116,"mela","ready-to-eat"
"29.07.18",5,91,1000,0,1104,"honey","ready-to-eat"
"29.07.18",5,91,1000,0,1121,"honey","ready-to-eat"
"29.07.18",5,91,1000,0,1122,"honey","ready-to-eat"
"29.07.18",6,53,600,0,3040,"mushooms","ready-to-eat"
"29.07.18",6,53,600,0,3041,"mushooms","ready-to-eat"
"29.07.18",7,91,1500,0,1121,"honey","ready-to-eat"
"29.07.18",7,91,1500,0,1122,"honey","ready-to-eat"
"29.07.18",7,91,1500,0,1104,"honey","ready-to-eat"
"29.07.18",8,2,2000,0,3041,"maondo","with peel"
"29.07.18",8,2,2000,0,3077,"maondo","with peel"
"29.07.18",8,2,2000,0,3040,"maondo","with peel"
"29.07.18",9,38,300,0,3117,"banana","with peel"
"29.07.18",9,38,300,0,1016,"banana","with peel"
